kode pelanggan,umur,kota,gender,education,keluarga,Pekerjaan,Penanggung,Usaha,punya_produk1,punya_produk2,punya_produk3,punya_produk4,punya_produk5,punya_produk6,jualan,omset,penghasilan,average_sisauang_mingguan_1BT,average_sisauang_mingguan_2BT,average_sisauang_mingguan_3BT,average_sisauang_mingguan_4BT,average_sisauang_mingguan_5BT,average_sisauang_mingguan_6BT,sisauang_akhir_1BT,sisauang_akhir_2BT,sisauang_akhir_3BT,sisauang_akhir_4BT,sisauang_akhir_5BT,sisauang_akhir_6BT,sisauang_tertahan_1BT,sisauang_tertahan_2BT,sisauang_tertahan_3BT,sisauang_tertahan_4BT,sisauang_tertahan_5BT,sisauang_tertahan_6BT,sisauang_tersedia_1BT,sisauang_tersedia_2BT,sisauang_tersedia_3BT,sisauang_tersedia_4BT,sisauang_tersedia_5BT,sisauang_tersedia_6BT,sisa_hutang_1BT,sisa_hutang_2BT,sisa_hutang_3BT,sisa_hutang_4BT,sisa_hutang_5BT,sisa_hutang_6BT,jumlah_pembayaran_hutang_1BT,jumlah_pembayaran_hutang_2BT,jumlah_pembayaran_hutang_3BT,jumlah_pembayaran_hutang_4BT,jumlah_pembayaran_hutang_5BT,jumlah_pembayaran_hutang_6BT,jumlah_pengeluaran_1BT,jumlah_pengeluaran_2BT,jumlah_pengeluaran_3BT,jumlah_pengeluaran_4BT,jumlah_pengeluaran_5BT,jumlah_pengeluaran_6BT,jumlah_pemasukan_1BT,jumlah_pemasukan_2BT,jumlah_pemasukan_3BT,jumlah_pemasukan_4BT,jumlah_pemasukan_5BT,jumlah_pemasukan_6BT,frekuensi_pengeluaran_1BT,frekuensi_pengeluaran_2BT,frekuensi_pengeluaran_3BT,frekuensi_pengeluaran_4BT,frekuensi_pengeluaran_5BT,frekuensi_pengeluaran_6BT,frekuensi_pemasukan_1BT,frekuensi_pemasukan_2BT,frekuensi_pemasukan_3BT,frekuensi_pemasukan_4BT,frekuensi_pemasukan_5BT,frekuensi_pemasukan_6BT,tgl data
APPA220,48.0,K,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,66.91593082,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.91593082,0.0,0.0,0.0,0.0,0.0,13520.1681,13854.93209,14188.03065,14521.12915,14852.57051,15182.36284,0.0,0.0,0.0,0.0,0.0,0.0,1104.346091,3373.593574,1765.241142,1364.523622,1524.674705,1837.290987,2568.75689,3364.543307,1787.281355,1360.1875,1521.561305,1820.090129,58.0,67.0,54.0,44.0,56.0,70.0,35.0,54.0,34.0,19.0,14.0,11.0,04/08/23 14.17
V615279,50.0,F,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,1.0,1.0,0.0,RITEL,,,30810.70741,29668.94878,24734.94444,34891.51595,29542.6872,24203.00295,69654.50943,61130.14755,62165.66914,50569.04325,55137.61164,34282.98008,0.0,0.0,0.0,0.0,0.0,0.0,69443.5983,60919.23642,61954.758,50931.10737,54926.70051,34072.06894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610153.347,1292228.555,1250604.213,1006813.862,1102631.507,1347614.984,1600656.282,1291193.034,1262200.839,985678.1296,1129822.039,1335182.331,2712.0,2392.0,2225.0,1945.0,1975.0,2259.0,758.0,531.0,687.0,444.0,534.0,685.0,04/08/23 14.17
SEBPH86,0.0,C,,,,,,Restoran / Rumah Makan,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.825787,0.0,0.0,0.0,0.0,0.0,2952.040846,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
MLCM049,62.0,B,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,282.3437781,0.0,0.0,0.0,0.0,0.0,0.0,716.4923931,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.4923931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6850.876265,7744.050267,6624.447764,7145.818476,6303.663611,4416.100605,6248.41894,6599.068265,7876.789229,6665.716817,8076.560391,4597.175337,380.0,404.0,337.0,382.0,379.0,237.0,177.0,193.0,216.0,163.0,157.0,156.0,04/08/23 14.17
WFU4979,34.0,B,F,,B,Usaha Mandiri,HASIL JUALAN,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
AKZQ240,59.0,B,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5851.797736,2219.323397,4863.843434,5534.659519,0.0,529.4758155,6503.81011,2031.341325,4846.809547,5483.420979,0.0,286.3365439,137.0,87.0,109.0,109.0,22.0,29.0,192.0,146.0,162.0,232.0,42.0,100.0,04/08/23 14.17
SBLW092,54.0,H,M,,K,Pedagang,,,0.0,0.0,1.0,1.0,0.0,0.0,RITEL,,,5164.889107,7814.550897,5802.849362,5851.932122,3641.352875,1417.603791,11142.32544,5558.216184,9279.723355,12117.23917,11584.85672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11142.32544,5558.216184,9279.723355,12117.23917,11584.85672,0.0,16357.41325,16629.60813,16898.88583,17165.27763,17428.81447,17689.52693,0.0,0.0,19301.13639,19301.13639,19301.13639,19301.13639,11885.59041,12157.97631,13169.55877,11415.26455,5353.888147,11262.29591,17469.69966,8436.469137,10332.04296,11947.64701,18342.34182,8218.674564,12.0,12.0,11.0,13.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
DLH9076,30.0,L,F,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.2155512,167.8335208,255.7131609,343.5928009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,12.0,12.0,16.0,14.0,11.0,14.0,10.0,13.0,17.0,10.0,04/08/23 14.17
Y273314,51.0,N,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,17.87919713,0.0,0.0,8254.158233,8076.119942,70.05431876,5402.504021,0.0,0.0,0,38896.08297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5402.504021,0.0,0.0,0.0,38896.08297,0.0,61891.35131,44354.77412,40955.44601,41057.75465,73806.01034,49236.73644,69299.79359,69299.79359,69299.79359,69299.79359,69299.79359,69299.79359,17162.99487,7311.926954,0.0,63824.09301,9628.934196,20131.84097,23034.22068,7623.295487,0.0,24294.8473,49195.35609,7452.434547,21.0,29.0,14.0,62.0,37.0,59.0,29.0,32.0,22.0,25.0,60.0,47.0,04/08/23 14.17
AATY372,30.0,D,M,,B,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,1.0,,,,613.7879408,3167.974599,4074.958622,2634.66713,175.998312,0.0,0.0,2696.391578,3478.915411,3642.903178,1459.430596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2696.391578,3478.915411,3642.903178,1459.430596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5469.005976,857.7896513,6410.407551,2014.105948,1143.116001,3188.198678,2221.006538,122.3693054,6246.419783,4197.578529,3922.322624,1700.691437,17.0,6.0,20.0,11.0,9.0,15.0,69.0,42.0,127.0,112.0,67.0,40.0,04/08/23 14.17
YM51898,57.0,I,M,,K,Karyawan Usaha Negara,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,1115.767668,3846.940718,1985.491862,2549.746938,3834.703151,3546.01177,1963.400126,3024.449634,4217.523031,1813.713905,3185.819642,3424.065072,0.0,0.0,0.0,0.0,0.0,0.0,1963.400126,3024.449634,4217.523031,1813.713905,3185.819642,3424.065072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138.682944,923.9740579,0.0,822.7812148,231.3915917,1197.584646,1077.633436,0.0,1379.822272,0.0,0.0,0.0,24.0,18.0,7.0,14.0,8.0,16.0,12.0,12.0,6.0,12.0,1.0,0.0,04/08/23 14.17
HV64997,42.0,B,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.9338442,2105.001406,1342.028684,1564.908886,1882.974691,225.1310461,908.825225,2027.884843,1023.695866,2035.86804,2309.289019,0.0,52.0,63.0,39.0,29.0,44.0,37.0,134.0,125.0,106.0,161.0,192.0,57.0,04/08/23 14.17
LDV7754,2.0,H,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
PDH1292,50.0,Q,M,,K,Karyawan,,,0.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,165.0853487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.5928009,782.9910011,1222.389201,1661.787402,0.0,0.0,0.0,0.0,0.0,0.0,12110.78656,17246.41571,25953.99864,24382.08487,24414.55385,35115.49466,12514.95775,16479.49979,26407.7784,24633.14398,23223.89068,34768.45058,90.0,72.0,235.0,374.0,494.0,585.0,46.0,44.0,64.0,62.0,61.0,77.0,04/08/23 14.17
JC65163,36.0,R,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,361.7475352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17761.8821,15399.31735,14760.13414,13198.52854,10978.77475,5706.157832,16738.11467,15419.75619,15327.45754,13344.20613,11274.52967,5034.68511,33.0,22.0,28.0,30.0,18.0,14.0,73.0,69.0,68.0,68.0,61.0,71.0,04/08/23 14.17
F486724,39.0,R,F,,B,Karyawan,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.716817,0.0,0.0,0.0,0.0,0.0,1094.7268,0.0,0.0,32.0,29.0,31.0,32.0,0.0,0.0,32.0,26.0,19.0,31.0,0.0,0.0,04/08/23 14.17
EPA8039,32.0,I,M,,K,Karyawan,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
H169939,49.0,M,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,407.7311136,0.0,0.0,0.0,0,0.0,641.350464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.350464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.495501,177.3414651,0.0,0.0,0.0,0.0,0.0,1637.553079,7.0,21.0,29.0,21.0,20.0,31.0,0.0,6.0,4.0,7.0,2.0,4.0,04/08/23 14.17
MSXE214,7.0,F,,,,,,Jasa Kesehatan Rumah Sakit,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,4027.413133,222.3188976,0.0,0.0,0.0,0.0,0,1858.637795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.637795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8438.188695,0.0,0.0,0.0,0.0,0.0,5693.994305,1858.637795,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,04/08/23 14.17
FCJ1196,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
MKPT996,34.0,E,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
MXW3271,45.0,B,F,,K,Pendidik,,,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP,,,3698.944503,3837.019315,1960.667838,2885.060553,2486.166125,2915.880505,3097.14633,5187.012022,8985.818968,5914.317463,6294.232199,6613.557494,0.0,0.0,0.0,0.0,0.0,0.0,3097.14633,5187.012022,8985.818968,5914.317463,6294.232199,6613.557494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221207.1791,182443.0683,173677.9779,169343.4181,132003.4698,223683.6251,221895.6962,178644.2614,176749.4794,169480.4852,135091.6411,229024.1514,474.0,436.0,447.0,479.0,427.0,564.0,294.0,200.0,244.0,233.0,233.0,262.0,04/08/23 14.17
MDTV918,47.0,B,M,,K,ASN,,,1.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3059.308352,3175.660321,1596.139553,2840.10187,2520.265115,4715.852714,2363.223074,3838.647427,1410.308282,3077.403754,2527.066015,4615.287261,79.0,89.0,106.0,123.0,111.0,169.0,58.0,59.0,72.0,73.0,75.0,92.0,04/08/23 14.17
RGFB166,2.0,R,,,,,,Perd. Ekspor Logam&Biji Logam,0.0,1.0,1.0,0.0,0.0,0.0,,,,164.2895479,0.0,0.0,0.0,0.0,0.0,496.0787402,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0787402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18102.05624,12600.76357,0.0,0.0,0.0,0.0,18950.723,13057.29387,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,04/08/23 14.17
FH75055,28.0,F,M,,B,Usaha Mandiri,ORANG TUA,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19287.24438,19677.11361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.1172666,21968.13836,0.0,0.0,0.0,154.2297525,0.0,21989.80948,0.0,0.0,0.0,320.375,10.0,26.0,22.0,17.0,13.0,19.0,7.0,16.0,9.0,9.0,7.0,12.0,04/08/23 14.17
G415241,45.0,R,M,,K,Usaha Mandiri,,,1.0,0.0,1.0,0.0,0.0,1.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.9550056,294.7739033,343.5928009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.1892576,0.0,0.0,0.0,0.0,0.0,348.058563,0.0,0.0,0.0,3.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,04/08/23 14.17
L989022,38.0,Q,F,,K,,PENGHASILAN SUAMI,,1.0,1.0,1.0,1.0,0.0,0.0,PARTNERSHIP,,,0.0,0.0,0.0,0.0,6207.263514,2340.466774,0.0,0.0,0.0,0,0.0,25651.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24674.07581,47461.87753,48537.60264,49607.05533,32606.15425,33175.04197,39795.56088,16.38132733,16.38132733,16.38132733,0.0,0.0,0.0,0.0,1264.724086,0.0,0.0,25415.79317,12932.61374,0.0,1292.999156,0.0,0.0,0.0,39876.85974,6.0,7.0,4.0,7.0,31.0,10.0,4.0,1.0,0.0,0.0,2.0,2.0,04/08/23 14.17
JZ43041,41.0,G,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
SDBCC16,1.0,G,,,,,,Industri Barang Jadi Tekstil,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
FK36187,54.0,I,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,861.3103909,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.3103909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.350675,0.0,0.0,0.0,0.0,0.0,6114.623945,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
HR96967,64.0,Q,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,1.0,0.0,RITEL,,,526109.8648,219871.6799,160806.7809,72715.99949,67947.68513,73559.51488,477476.4507,495556.3967,270265.8801,70448.08537,354976.6031,35688.22478,0.0,0.0,209497.1595,0.0,0.0,0.0,336869.0266,495556.3967,59354.72063,70448.08537,354976.6031,35688.22478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250875.378,272995.6827,87652.27383,424544.6766,122619.6569,133610.815,96322.42358,498286.1992,287470.0686,140016.1589,441908.0352,112405.0832,6.0,9.0,9.0,11.0,11.0,12.0,35.0,34.0,42.0,47.0,37.0,25.0,04/08/23 14.17
YN27689,45.0,F,M,,K,Pedagang,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
HQD5321,38.0,I,M,,B,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
LW54859,53.0,L,M,,K,Karyawan,,,1.0,1.0,1.0,0.0,0.0,1.0,,,,1160.940281,1770.398762,3534.816374,3823.911298,4562.641753,5350.54213,6324.503951,1568.96018,1698.188316,2748.016564,5284.835011,11249.03196,0.0,0.0,0.0,0.0,208.2581552,0.0,6119.56863,1364.024859,1493.252995,2543.081243,3662.576856,11044.09664,343.5787402,538.8683915,734.1580427,929.447694,1124.737345,1320.026997,0.0,0.0,0.0,0.0,0.0,0.0,183631.1941,180229.3781,189552.5751,178449.8421,147097.0622,147915.3922,185487.6966,180100.15,188502.7468,174142.4224,144602.6525,151721.225,2264.0,2307.0,2250.0,2315.0,1857.0,2064.0,337.0,402.0,419.0,442.0,422.0,473.0,04/08/23 14.17
BCZ8009,27.0,I,F,,B,Karyawan,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
SQPR796,48.0,B,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,1.0,CHAIN,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.66535433,123.897216,197.1290776,0.0,0.0,0.0,0.0,0.0,0.0,2827.188273,6209.164862,7256.419924,5534.049705,4563.218363,3862.436445,2042.847863,7064.57178,7146.626828,5677.937711,4431.228487,3770.811586,56.0,79.0,74.0,89.0,91.0,74.0,88.0,292.0,240.0,267.0,275.0,244.0,04/08/23 14.17
ANNJ801,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
MLAG737,43.0,B,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,1.0,,,,1108.207399,1129.947456,500.3304246,302.6627643,0.0,34572.4989,1352.577278,999.9898341,485.7005765,112.1113189,0.0,34514.54266,0.0,0.0,0.0,0.0,0.0,0.0,672.9934055,320.4059618,0.0,0.0,0.0,33834.95879,31193.41557,31707.39251,32218.81229,32727.68771,33234.03143,33737.85602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34419.74855,0.0,0.0,0.0,0.0,0.0,0.0,34440.96822,5.0,4.0,4.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,04/08/23 14.17
SBRYT12,45.0,D,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.3626687,0,5742.315172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.3626687,0.0,5742.315172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.927306,5907.654668,2321.255652,12109.89792,7567.287683,0.0,1881.743251,4251.704584,3970.995571,5144.205498,14421.40987,0.0,29.0,22.0,19.0,32.0,32.0,22.0,9.0,9.0,10.0,6.0,12.0,4.0,04/08/23 14.17
